"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Dec 16 15:11:52 GMT 2024","Mon Dec 16 15:11:53 GMT 2024","1257","tests.login","test_login_page","TestLoginInitPage","","","Empty username should return the correct banner",""
"passed","Mon Dec 16 15:11:54 GMT 2024","Mon Dec 16 15:11:56 GMT 2024","1608","tests.login","test_login_page","TestLoginInitPage","","","Invalid username should return the correct banner",""
"passed","Mon Dec 16 15:11:52 GMT 2024","Mon Dec 16 15:11:53 GMT 2024","770","tests.login","test_login_page","TestLoginInitPage","","","Normal Login Page Action Flow",""
"passed","Mon Dec 16 15:11:52 GMT 2024","Mon Dec 16 15:11:52 GMT 2024","130","tests.login","test_login_page","TestLoginInitPage","","","Login Page Initial State Check: Page Header & Information",""
"passed","Mon Dec 16 15:11:55 GMT 2024","Mon Dec 16 15:11:56 GMT 2024","764","tests.login","test_login_success_page","TestLoginSuccessPage","","","Login Success Initial State Check: Page Header & Information",""
"passed","Mon Dec 16 15:11:52 GMT 2024","Mon Dec 16 15:11:53 GMT 2024","1234","tests.login","test_login_page","TestLoginInitPage","","","Empty password should return the correct banner",""
"passed","Mon Dec 16 15:11:55 GMT 2024","Mon Dec 16 15:11:56 GMT 2024","1404","tests.login","test_login_page","TestLoginInitPage","","","Invalid password should return the correct banner",""
"passed","Mon Dec 16 15:11:55 GMT 2024","Mon Dec 16 15:11:56 GMT 2024","408","tests.login","test_login_success_page","TestLoginSuccessPage","","","Login Page Initial State Check: Logout Component",""
"passed","Mon Dec 16 15:11:57 GMT 2024","Mon Dec 16 15:11:58 GMT 2024","851","tests.login","test_login_success_page","TestLoginSuccessPage","","","Logout action should returns to Login Page with correct information",""
"passed","Mon Dec 16 15:11:53 GMT 2024","Mon Dec 16 15:11:54 GMT 2024","182","tests.login","test_login_page","TestLoginInitPage","","","Login Page Initial State Check: Login Form Component",""
