"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Dec 28 12:04:59 GMT 2024","Sat Dec 28 12:05:00 GMT 2024","1118","firefox","login/login.test.ts","Login Page - Unit Test","","","Invalid Username: 'empty' scenario","Scenario: `empty`"
"passed","Sat Dec 28 12:04:53 GMT 2024","Sat Dec 28 12:04:53 GMT 2024","670","chromium","login/login.test.ts","Login Page - Unit Test","","","Invalid Password: 'incorrect' scenario","Scenario: `incorrect`"
"passed","Sat Dec 28 12:05:02 GMT 2024","Sat Dec 28 12:05:05 GMT 2024","2616","webkit","login/login.test.ts","Login Page - Unit Test","","","Login Page Initial State Check: Login Form Component",""
"passed","Sat Dec 28 12:04:58 GMT 2024","Sat Dec 28 12:04:59 GMT 2024","1109","firefox","login/login.test.ts","Login Page - Unit Test","","","Normal Login Page Action Flow",""
"passed","Sat Dec 28 12:05:05 GMT 2024","Sat Dec 28 12:05:07 GMT 2024","1555","webkit","login/login.test.ts","Login Page - Unit Test","","","Invalid Username: 'incorrect' scenario","Scenario: `incorrect`"
"passed","Sat Dec 28 12:05:02 GMT 2024","Sat Dec 28 12:05:05 GMT 2024","2629","webkit","login/login.test.ts","Login Page - Unit Test","","","Login Page Initial State Check: Page Header & Information",""
"passed","Sat Dec 28 12:05:05 GMT 2024","Sat Dec 28 12:05:07 GMT 2024","1458","webkit","login/login.test.ts","Login Page - Unit Test","","","Normal Login Page Action Flow",""
"passed","Sat Dec 28 12:04:54 GMT 2024","Sat Dec 28 12:04:56 GMT 2024","1679","firefox","login/login.test.ts","Login Page - Unit Test","","","Login Page Initial State Check: Page Header & Information",""
"passed","Sat Dec 28 12:04:55 GMT 2024","Sat Dec 28 12:04:57 GMT 2024","1818","firefox","login/login.test.ts","Login Page - Unit Test","","","Login Page Initial State Check: Login Form Component",""
"passed","Sat Dec 28 12:04:52 GMT 2024","Sat Dec 28 12:04:53 GMT 2024","651","chromium","login/login.test.ts","Login Page - Unit Test","","","Normal Login Page Action Flow",""
"passed","Sat Dec 28 12:04:51 GMT 2024","Sat Dec 28 12:04:52 GMT 2024","681","chromium","login/login.test.ts","Login Page - Unit Test","","","Login Page Initial State Check: Page Header & Information",""
"passed","Sat Dec 28 12:04:51 GMT 2024","Sat Dec 28 12:04:52 GMT 2024","698","chromium","login/login.test.ts","Login Page - Unit Test","","","Login Page Initial State Check: Login Form Component",""
"passed","Sat Dec 28 12:04:53 GMT 2024","Sat Dec 28 12:04:54 GMT 2024","600","chromium","login/login.test.ts","Login Page - Unit Test","","","Invalid Password: 'empty' scenario","Scenario: `empty`"
"passed","Sat Dec 28 12:04:52 GMT 2024","Sat Dec 28 12:04:53 GMT 2024","659","chromium","login/login.test.ts","Login Page - Unit Test","","","Invalid Username: 'incorrect' scenario","Scenario: `incorrect`"
"passed","Sat Dec 28 12:05:00 GMT 2024","Sat Dec 28 12:05:01 GMT 2024","1102","firefox","login/login.test.ts","Login Page - Unit Test","","","Invalid Password: 'incorrect' scenario","Scenario: `incorrect`"
"passed","Sat Dec 28 12:05:07 GMT 2024","Sat Dec 28 12:05:08 GMT 2024","1595","webkit","login/login.test.ts","Login Page - Unit Test","","","Invalid Username: 'empty' scenario","Scenario: `empty`"
"passed","Sat Dec 28 12:05:08 GMT 2024","Sat Dec 28 12:05:10 GMT 2024","1242","webkit","login/login.test.ts","Login Page - Unit Test","","","Invalid Password: 'empty' scenario","Scenario: `empty`"
"passed","Sat Dec 28 12:04:53 GMT 2024","Sat Dec 28 12:04:53 GMT 2024","661","chromium","login/login.test.ts","Login Page - Unit Test","","","Invalid Username: 'empty' scenario","Scenario: `empty`"
"passed","Sat Dec 28 12:05:07 GMT 2024","Sat Dec 28 12:05:08 GMT 2024","1433","webkit","login/login.test.ts","Login Page - Unit Test","","","Invalid Password: 'incorrect' scenario","Scenario: `incorrect`"
"passed","Sat Dec 28 12:05:00 GMT 2024","Sat Dec 28 12:05:01 GMT 2024","1026","firefox","login/login.test.ts","Login Page - Unit Test","","","Invalid Password: 'empty' scenario","Scenario: `empty`"
"passed","Sat Dec 28 12:04:58 GMT 2024","Sat Dec 28 12:05:00 GMT 2024","1204","firefox","login/login.test.ts","Login Page - Unit Test","","","Invalid Username: 'incorrect' scenario","Scenario: `incorrect`"
