"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Wed Dec 18 11:40:07 GMT 2024","Wed Dec 18 11:40:07 GMT 2024","0","tests.login","test_login_page","TestLoginInitPage","","","Login Page Initial State Check: Login Form Component",""
"broken","Wed Dec 18 11:40:30 GMT 2024","Wed Dec 18 11:40:30 GMT 2024","0","tests.login","test_login_page","TestLoginInitPage","","","test_invalid_password_banner[chromium-incorrect]",""
"broken","Wed Dec 18 11:40:30 GMT 2024","Wed Dec 18 11:40:30 GMT 2024","0","tests.login","test_login_page","TestLoginInitPage","","","test_invalid_password_banner[firefox-incorrect]",""
"broken","Wed Dec 18 11:40:38 GMT 2024","Wed Dec 18 11:40:38 GMT 2024","0","tests.login","test_login_success_page","TestLoginSuccessPage","","","test_login_success_initial_state[webkit-logout]",""
"broken","Wed Dec 18 11:40:22 GMT 2024","Wed Dec 18 11:40:22 GMT 2024","0","tests.login","test_login_page","TestLoginInitPage","","","test_invalid_name_banner[chromium-incorrect]",""
"broken","Wed Dec 18 11:40:38 GMT 2024","Wed Dec 18 11:40:38 GMT 2024","0","tests.login","test_login_success_page","TestLoginSuccessPage","","","test_login_success_initial_state[webkit-header]",""
"broken","Wed Dec 18 11:40:07 GMT 2024","Wed Dec 18 11:40:07 GMT 2024","0","tests.login","test_login_page","TestLoginInitPage","","","Login Page Initial State Check: Page Header & Information",""
"broken","Wed Dec 18 11:40:46 GMT 2024","Wed Dec 18 11:40:46 GMT 2024","0","tests.login","test_login_success_page","TestLoginSuccessPage","","","test_login_success_initial_state[chromium-logout]",""
"broken","Wed Dec 18 11:40:07 GMT 2024","Wed Dec 18 11:40:07 GMT 2024","0","tests.login","test_login_page","TestLoginInitPage","","","Normal Login Page Action Flow",""
"broken","Wed Dec 18 11:40:53 GMT 2024","Wed Dec 18 11:40:53 GMT 2024","0","tests.login","test_login_success_page","TestLoginSuccessPage","","","Logout action should returns to Login Page with correct information",""
"broken","Wed Dec 18 11:40:15 GMT 2024","Wed Dec 18 11:40:15 GMT 2024","0","tests.login","test_login_page","TestLoginInitPage","","","test_invalid_name_banner[webkit-incorrect]",""
"broken","Wed Dec 18 11:40:23 GMT 2024","Wed Dec 18 11:40:23 GMT 2024","0","tests.login","test_login_page","TestLoginInitPage","","","test_invalid_name_banner[chromium-empty]",""
"broken","Wed Dec 18 11:40:07 GMT 2024","Wed Dec 18 11:40:07 GMT 2024","0","tests.login","test_login_page","TestLoginInitPage","","","Login Page Initial State Check: Login Form Component",""
"broken","Wed Dec 18 11:40:30 GMT 2024","Wed Dec 18 11:40:30 GMT 2024","0","tests.login","test_login_page","TestLoginInitPage","","","test_invalid_password_banner[firefox-empty]",""
"broken","Wed Dec 18 11:40:15 GMT 2024","Wed Dec 18 11:40:15 GMT 2024","0","tests.login","test_login_page","TestLoginInitPage","","","Normal Login Page Action Flow",""
"broken","Wed Dec 18 11:39:59 GMT 2024","Wed Dec 18 11:39:59 GMT 2024","0","tests.login","test_login_page","TestLoginInitPage","","","Normal Login Page Action Flow",""
"broken","Wed Dec 18 11:40:15 GMT 2024","Wed Dec 18 11:40:15 GMT 2024","0","tests.login","test_login_page","TestLoginInitPage","","","test_invalid_name_banner[webkit-empty]",""
"broken","Wed Dec 18 11:40:38 GMT 2024","Wed Dec 18 11:40:38 GMT 2024","0","tests.login","test_login_success_page","TestLoginSuccessPage","","","test_login_success_initial_state[firefox-header]",""
"broken","Wed Dec 18 11:40:30 GMT 2024","Wed Dec 18 11:40:30 GMT 2024","0","tests.login","test_login_page","TestLoginInitPage","","","test_invalid_password_banner[webkit-empty]",""
"broken","Wed Dec 18 11:40:53 GMT 2024","Wed Dec 18 11:40:53 GMT 2024","0","tests.login","test_login_success_page","TestLoginSuccessPage","","","Logout action should returns to Login Page with correct information",""
"broken","Wed Dec 18 11:39:59 GMT 2024","Wed Dec 18 11:39:59 GMT 2024","0","tests.login","test_login_page","TestLoginInitPage","","","Login Page Initial State Check: Page Header & Information",""
"broken","Wed Dec 18 11:40:22 GMT 2024","Wed Dec 18 11:40:22 GMT 2024","0","tests.login","test_login_page","TestLoginInitPage","","","test_invalid_name_banner[firefox-empty]",""
"broken","Wed Dec 18 11:40:46 GMT 2024","Wed Dec 18 11:40:46 GMT 2024","0","tests.login","test_login_success_page","TestLoginSuccessPage","","","test_login_success_initial_state[firefox-logout]",""
"broken","Wed Dec 18 11:39:59 GMT 2024","Wed Dec 18 11:39:59 GMT 2024","0","tests.login","test_login_page","TestLoginInitPage","","","Login Page Initial State Check: Login Form Component",""
"broken","Wed Dec 18 11:40:22 GMT 2024","Wed Dec 18 11:40:22 GMT 2024","0","tests.login","test_login_page","TestLoginInitPage","","","test_invalid_password_banner[webkit-incorrect]",""
"broken","Wed Dec 18 11:40:38 GMT 2024","Wed Dec 18 11:40:38 GMT 2024","0","tests.login","test_login_page","TestLoginInitPage","","","test_invalid_password_banner[chromium-empty]",""
"broken","Wed Dec 18 11:39:59 GMT 2024","Wed Dec 18 11:39:59 GMT 2024","0","tests.login","test_login_page","TestLoginInitPage","","","Login Page Initial State Check: Page Header & Information",""
"broken","Wed Dec 18 11:40:46 GMT 2024","Wed Dec 18 11:40:46 GMT 2024","0","tests.login","test_login_success_page","TestLoginSuccessPage","","","Logout action should returns to Login Page with correct information",""
"broken","Wed Dec 18 11:40:46 GMT 2024","Wed Dec 18 11:40:46 GMT 2024","0","tests.login","test_login_success_page","TestLoginSuccessPage","","","test_login_success_initial_state[chromium-header]",""
"broken","Wed Dec 18 11:40:15 GMT 2024","Wed Dec 18 11:40:15 GMT 2024","0","tests.login","test_login_page","TestLoginInitPage","","","test_invalid_name_banner[firefox-incorrect]",""
