"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Wed Dec 18 11:40:44 GMT 2024","Wed Dec 18 11:40:44 GMT 2024","0","tests.login","test_login_page","TestLoginInitPage","","","test_invalid_name_banner[chromium-empty]",""
"broken","Wed Dec 18 11:40:36 GMT 2024","Wed Dec 18 11:40:36 GMT 2024","0","tests.login","test_login_page","TestLoginInitPage","","","test_invalid_name_banner[webkit-empty]",""
"broken","Wed Dec 18 11:41:07 GMT 2024","Wed Dec 18 11:41:07 GMT 2024","0","tests.login","test_login_success_page","TestLoginSuccessPage","","","test_login_success_initial_state[firefox-logout]",""
"broken","Wed Dec 18 11:40:59 GMT 2024","Wed Dec 18 11:40:59 GMT 2024","0","tests.login","test_login_success_page","TestLoginSuccessPage","","","test_login_success_initial_state[webkit-logout]",""
"broken","Wed Dec 18 11:40:44 GMT 2024","Wed Dec 18 11:40:44 GMT 2024","0","tests.login","test_login_page","TestLoginInitPage","","","test_invalid_name_banner[chromium-incorrect]",""
"broken","Wed Dec 18 11:40:20 GMT 2024","Wed Dec 18 11:40:20 GMT 2024","0","tests.login","test_login_page","TestLoginInitPage","","","Login Page Initial State Check: Login Form Component",""
"broken","Wed Dec 18 11:40:20 GMT 2024","Wed Dec 18 11:40:20 GMT 2024","0","tests.login","test_login_page","TestLoginInitPage","","","Login Page Initial State Check: Page Header & Information",""
"broken","Wed Dec 18 11:41:07 GMT 2024","Wed Dec 18 11:41:07 GMT 2024","0","tests.login","test_login_success_page","TestLoginSuccessPage","","","test_login_success_initial_state[chromium-logout]",""
"broken","Wed Dec 18 11:40:59 GMT 2024","Wed Dec 18 11:40:59 GMT 2024","0","tests.login","test_login_page","TestLoginInitPage","","","test_invalid_password_banner[chromium-empty]",""
"broken","Wed Dec 18 11:40:51 GMT 2024","Wed Dec 18 11:40:51 GMT 2024","0","tests.login","test_login_page","TestLoginInitPage","","","test_invalid_password_banner[firefox-incorrect]",""
"broken","Wed Dec 18 11:40:36 GMT 2024","Wed Dec 18 11:40:36 GMT 2024","0","tests.login","test_login_page","TestLoginInitPage","","","test_invalid_name_banner[webkit-incorrect]",""
"broken","Wed Dec 18 11:40:20 GMT 2024","Wed Dec 18 11:40:20 GMT 2024","0","tests.login","test_login_page","TestLoginInitPage","","","Login Page Initial State Check: Page Header & Information",""
"broken","Wed Dec 18 11:40:28 GMT 2024","Wed Dec 18 11:40:28 GMT 2024","0","tests.login","test_login_page","TestLoginInitPage","","","Login Page Initial State Check: Page Header & Information",""
"broken","Wed Dec 18 11:40:28 GMT 2024","Wed Dec 18 11:40:28 GMT 2024","0","tests.login","test_login_page","TestLoginInitPage","","","Normal Login Page Action Flow",""
