"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Dec 18 07:07:08 GMT 2024","Wed Dec 18 07:07:08 GMT 2024","105","tests.login","test_login_page","TestLoginInitPage","","","Login Page Initial State Check: Page Header & Information",""
"passed","Wed Dec 18 07:07:09 GMT 2024","Wed Dec 18 07:07:10 GMT 2024","192","tests.login","test_login_page","TestLoginInitPage","","","Login Page Initial State Check: Login Form Component",""
"passed","Wed Dec 18 07:07:10 GMT 2024","Wed Dec 18 07:07:12 GMT 2024","1537","tests.login","test_login_page","TestLoginInitPage","","","Invalid username should return the correct banner",""
"passed","Wed Dec 18 07:07:08 GMT 2024","Wed Dec 18 07:07:09 GMT 2024","762","tests.login","test_login_page","TestLoginInitPage","","","Normal Login Page Action Flow",""
"passed","Wed Dec 18 07:07:11 GMT 2024","Wed Dec 18 07:07:12 GMT 2024","377","tests.login","test_login_success_page","TestLoginSuccessPage","","","Login Page Initial State Check: Logout Component",""
"passed","Wed Dec 18 07:07:08 GMT 2024","Wed Dec 18 07:07:09 GMT 2024","1150","tests.login","test_login_page","TestLoginInitPage","","","Empty password should return the correct banner",""
"passed","Wed Dec 18 07:07:11 GMT 2024","Wed Dec 18 07:07:12 GMT 2024","1320","tests.login","test_login_page","TestLoginInitPage","","","Invalid password should return the correct banner",""
"passed","Wed Dec 18 07:07:13 GMT 2024","Wed Dec 18 07:07:14 GMT 2024","828","tests.login","test_login_success_page","TestLoginSuccessPage","","","Logout action should returns to Login Page with correct information",""
"passed","Wed Dec 18 07:07:11 GMT 2024","Wed Dec 18 07:07:12 GMT 2024","784","tests.login","test_login_success_page","TestLoginSuccessPage","","","Login Success Initial State Check: Page Header & Information",""
"passed","Wed Dec 18 07:07:08 GMT 2024","Wed Dec 18 07:07:10 GMT 2024","1244","tests.login","test_login_page","TestLoginInitPage","","","Empty username should return the correct banner",""
